image_path,surveillance_model_id,make_name,model_name,web_nature_model_id,color_id,color_name,split
../../data/raw/compcars/sv_data\image\76\432846fe7225ff.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\45185e5c6feda7.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\456800bfb8a30f.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\45880226ece109.jpg,76,Volkswagen,Sharan,469,0,black,train
../../data/raw/compcars/sv_data\image\76\4978a02fd7dc2f.jpg,76,Volkswagen,Sharan,469,0,black,train
../../data/raw/compcars/sv_data\image\76\4b71dfd3bbdf47.jpg,76,Volkswagen,Sharan,469,9,silver,test
../../data/raw/compcars/sv_data\image\76\4e0374ddab3e31.jpg,76,Volkswagen,Sharan,469,0,black,test
../../data/raw/compcars/sv_data\image\76\4e74a168c6ebbd.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\4f5703596ca2ee.jpg,76,Volkswagen,Sharan,469,0,black,train
../../data/raw/compcars/sv_data\image\76\4fb18beb83fb19.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\4fcd62560fd48e.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\5190ff1ddcf5c8.jpg,76,Volkswagen,Sharan,469,7,brown,train
../../data/raw/compcars/sv_data\image\76\537adcc81cdd60.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\55af6ce989bf8e.jpg,76,Volkswagen,Sharan,469,9,silver,test
../../data/raw/compcars/sv_data\image\76\565904c8a5fb31.jpg,76,Volkswagen,Sharan,469,0,black,train
../../data/raw/compcars/sv_data\image\76\5660ae3e6fc02e.jpg,76,Volkswagen,Sharan,469,1,white,test
../../data/raw/compcars/sv_data\image\76\572d5da65f0eb5.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\58d95f779c9ea9.jpg,76,Volkswagen,Sharan,469,1,white,test
../../data/raw/compcars/sv_data\image\76\5a20745d55adb4.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\5b2ffb811048a7.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\5bc90aecbb4a8e.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\5d5dd2f75e92c2.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\5ddd355c2cd73a.jpg,76,Volkswagen,Sharan,469,9,silver,test
../../data/raw/compcars/sv_data\image\76\5fa45e768c57ae.jpg,76,Volkswagen,Sharan,469,7,brown,train
../../data/raw/compcars/sv_data\image\76\61aac7792b455e.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\62de12265d954e.jpg,76,Volkswagen,Sharan,469,0,black,train
../../data/raw/compcars/sv_data\image\76\6428aced450260.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\64b0458b727d51.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\677e63071a7be9.jpg,76,Volkswagen,Sharan,469,0,black,test
../../data/raw/compcars/sv_data\image\76\681497f80ce4a5.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\68a7d485319f21.jpg,76,Volkswagen,Sharan,469,7,brown,test
../../data/raw/compcars/sv_data\image\76\68d8fe21075b3d.jpg,76,Volkswagen,Sharan,469,0,black,test
../../data/raw/compcars/sv_data\image\76\69fcfced492f3f.jpg,76,Volkswagen,Sharan,469,7,brown,train
../../data/raw/compcars/sv_data\image\76\6addd305f652fb.jpg,76,Volkswagen,Sharan,469,0,black,train
../../data/raw/compcars/sv_data\image\76\6c6be59168c6f0.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\6c864a002a0f75.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\6dbc98313c6169.jpg,76,Volkswagen,Sharan,469,0,black,train
../../data/raw/compcars/sv_data\image\76\6f04b24f1c5c36.jpg,76,Volkswagen,Sharan,469,9,silver,test
../../data/raw/compcars/sv_data\image\76\7026d541fd755f.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\7108e08d8662dd.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\72ae3a334a1555.jpg,76,Volkswagen,Sharan,469,0,black,test
../../data/raw/compcars/sv_data\image\76\731e2b199c3d85.jpg,76,Volkswagen,Sharan,469,0,black,train
../../data/raw/compcars/sv_data\image\76\748bebf073d3e1.jpg,76,Volkswagen,Sharan,469,7,brown,test
../../data/raw/compcars/sv_data\image\76\749de90667695d.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\7618d562ed1e16.jpg,76,Volkswagen,Sharan,469,0,black,train
../../data/raw/compcars/sv_data\image\76\79ed1c08252931.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\7ab57ad2caec8c.jpg,76,Volkswagen,Sharan,469,0,black,test
../../data/raw/compcars/sv_data\image\76\7cf30f698fd424.jpg,76,Volkswagen,Sharan,469,1,white,test
../../data/raw/compcars/sv_data\image\76\81d8ab007568d1.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\81e5cd1e97d98d.jpg,76,Volkswagen,Sharan,469,7,brown,train
../../data/raw/compcars/sv_data\image\76\822d85769243b1.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\8274e22283d39d.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\8298aa12b08e47.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\83ab16b48be081.jpg,76,Volkswagen,Sharan,469,0,black,test
../../data/raw/compcars/sv_data\image\76\843f638cb02835.jpg,76,Volkswagen,Sharan,469,7,brown,test
../../data/raw/compcars/sv_data\image\76\848d7f71dc3c95.jpg,76,Volkswagen,Sharan,469,0,black,test
../../data/raw/compcars/sv_data\image\76\85e4824769ad92.jpg,76,Volkswagen,Sharan,469,9,silver,test
../../data/raw/compcars/sv_data\image\76\8625a61300d6da.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\867e834b38924a.jpg,76,Volkswagen,Sharan,469,0,black,test
../../data/raw/compcars/sv_data\image\76\88e5d9bfbcf052.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\8c5e25079eae50.jpg,76,Volkswagen,Sharan,469,7,brown,train
../../data/raw/compcars/sv_data\image\76\8cce57009725a1.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\8ea6df0aa63d55.jpg,76,Volkswagen,Sharan,469,7,brown,train
../../data/raw/compcars/sv_data\image\76\9333e23bdb7293.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\94cfce6837b208.jpg,76,Volkswagen,Sharan,469,0,black,test
../../data/raw/compcars/sv_data\image\76\97316dbcce8786.jpg,76,Volkswagen,Sharan,469,7,brown,test
../../data/raw/compcars/sv_data\image\76\9bc5c5745fb6f4.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\a70e99f73e769b.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\aa85d942aaaad7.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\acef6689b134c0.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\ae3799108bf8f9.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\b22bf8bd71bc3e.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\b3fb2a8b1dbf79.jpg,76,Volkswagen,Sharan,469,1,white,test
../../data/raw/compcars/sv_data\image\76\b4fb3fb5fd8450.jpg,76,Volkswagen,Sharan,469,9,silver,test
../../data/raw/compcars/sv_data\image\76\b67e357b27bf9e.jpg,76,Volkswagen,Sharan,469,0,black,test
../../data/raw/compcars/sv_data\image\76\b6ae9e19e97a1e.jpg,76,Volkswagen,Sharan,469,7,brown,train
../../data/raw/compcars/sv_data\image\76\b73398722a75c7.jpg,76,Volkswagen,Sharan,469,7,brown,train
../../data/raw/compcars/sv_data\image\76\c2678ab1ab3834.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\c5bbdf6e5ae458.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\c62c3419ccef7b.jpg,76,Volkswagen,Sharan,469,9,silver,test
../../data/raw/compcars/sv_data\image\76\ca576614a3f363.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\cae820d35403fa.jpg,76,Volkswagen,Sharan,469,0,black,test
../../data/raw/compcars/sv_data\image\76\cc2b5162a6f447.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\cc854519e33729.jpg,76,Volkswagen,Sharan,469,0,black,train
../../data/raw/compcars/sv_data\image\76\cdaa7e9084fae0.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\ce03f7380267cb.jpg,76,Volkswagen,Sharan,469,1,white,test
../../data/raw/compcars/sv_data\image\76\ce097cf568a83d.jpg,76,Volkswagen,Sharan,469,7,brown,test
../../data/raw/compcars/sv_data\image\76\cec25f861b1864.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\cffd90a6fd590d.jpg,76,Volkswagen,Sharan,469,7,brown,train
../../data/raw/compcars/sv_data\image\76\d1108a751ef562.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\d536c2154bfd6c.jpg,76,Volkswagen,Sharan,469,0,black,train
../../data/raw/compcars/sv_data\image\76\d97117084f928f.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\da9ec3fee6e900.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\dac242ea4eefe5.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\df4cd57d38adfb.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\e00461478ba0e1.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\e05d6704aca130.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\e0ebebfef1446b.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\e32570c914172b.jpg,76,Volkswagen,Sharan,469,7,brown,train
../../data/raw/compcars/sv_data\image\76\e336ca1e4025e7.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\e42d9395f15bee.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\e5344addff8572.jpg,76,Volkswagen,Sharan,469,0,black,test
../../data/raw/compcars/sv_data\image\76\e7fe052e1e22f1.jpg,76,Volkswagen,Sharan,469,0,black,test
../../data/raw/compcars/sv_data\image\76\e80a40d0fbaaa8.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\ea7d443341180a.jpg,76,Volkswagen,Sharan,469,1,white,test
../../data/raw/compcars/sv_data\image\76\eb0d30977813e0.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\ebb7751d7f293e.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\ed02a45618ca69.jpg,76,Volkswagen,Sharan,469,1,white,test
../../data/raw/compcars/sv_data\image\76\eecefb4e634f20.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\ef4ce44019975b.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\f66a44ff10078f.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\76\f75f6b7778c15c.jpg,76,Volkswagen,Sharan,469,9,silver,test
../../data/raw/compcars/sv_data\image\76\f78e3ac0d6382c.jpg,76,Volkswagen,Sharan,469,7,brown,train
../../data/raw/compcars/sv_data\image\76\fc3e91ece20c0b.jpg,76,Volkswagen,Sharan,469,1,white,train
../../data/raw/compcars/sv_data\image\76\fd4f9593d478fd.jpg,76,Volkswagen,Sharan,469,0,black,train
../../data/raw/compcars/sv_data\image\76\fe08d1e1bfccf2.jpg,76,Volkswagen,Sharan,469,9,silver,test
../../data/raw/compcars/sv_data\image\76\fff6220b2ce274.jpg,76,Volkswagen,Sharan,469,7,brown,test
../../data/raw/compcars/sv_data\image\76\fff89b28e95d70.jpg,76,Volkswagen,Sharan,469,9,silver,train
../../data/raw/compcars/sv_data\image\77\18003756569941.jpg,77,Volkswagen,Multivan,463,7,brown,train
../../data/raw/compcars/sv_data\image\77\193d1f2e205dc4.jpg,77,Volkswagen,Multivan,463,7,brown,train
../../data/raw/compcars/sv_data\image\77\33fab9330f593e.jpg,77,Volkswagen,Multivan,463,7,brown,train
../../data/raw/compcars/sv_data\image\77\35fde6cc44ae32.jpg,77,Volkswagen,Multivan,463,0,black,train
../../data/raw/compcars/sv_data\image\77\3d9f356a3816d3.jpg,77,Volkswagen,Multivan,463,7,brown,train
../../data/raw/compcars/sv_data\image\77\3fc708c15f8b2c.jpg,77,Volkswagen,Multivan,463,7,brown,train
../../data/raw/compcars/sv_data\image\77\42cfa96c25670c.jpg,77,Volkswagen,Multivan,463,7,brown,train
../../data/raw/compcars/sv_data\image\77\4c40b2eb2a6838.jpg,77,Volkswagen,Multivan,463,7,brown,test
../../data/raw/compcars/sv_data\image\77\4f57a1a949f6ab.jpg,77,Volkswagen,Multivan,463,7,brown,train
../../data/raw/compcars/sv_data\image\77\55c58c80d15780.jpg,77,Volkswagen,Multivan,463,0,black,train
../../data/raw/compcars/sv_data\image\77\60f20a1992bf2b.jpg,77,Volkswagen,Multivan,463,7,brown,train
../../data/raw/compcars/sv_data\image\77\61004bb8a8d583.jpg,77,Volkswagen,Multivan,463,0,black,train
../../data/raw/compcars/sv_data\image\77\6580690ff0cd85.jpg,77,Volkswagen,Multivan,463,7,brown,test
../../data/raw/compcars/sv_data\image\77\743e2ca73b6494.jpg,77,Volkswagen,Multivan,463,0,black,test
../../data/raw/compcars/sv_data\image\77\9010f27fb47e37.jpg,77,Volkswagen,Multivan,463,7,brown,test
../../data/raw/compcars/sv_data\image\77\9f074e29c831ce.jpg,77,Volkswagen,Multivan,463,7,brown,train
../../data/raw/compcars/sv_data\image\77\b25eeb58efb6b8.jpg,77,Volkswagen,Multivan,463,0,black,train
../../data/raw/compcars/sv_data\image\77\baad34334cc91f.jpg,77,Volkswagen,Multivan,463,7,brown,train
../../data/raw/compcars/sv_data\image\77\e6c635987913c2.jpg,77,Volkswagen,Multivan,463,7,brown,test
../../data/raw/compcars/sv_data\image\77\edeaa3cca30ba8.jpg,77,Volkswagen,Multivan,463,7,brown,train
../../data/raw/compcars/sv_data\image\77\ee86c19bb79389.jpg,77,Volkswagen,Multivan,463,7,brown,test
../../data/raw/compcars/sv_data\image\78\022f216280b5ae.jpg,78,Volkswagen,Tiguan,446,9,silver,test
../../data/raw/compcars/sv_data\image\78\025a692d8502ee.jpg,78,Volkswagen,Tiguan,446,1,white,train
../../data/raw/compcars/sv_data\image\78\037f80281a8deb.jpg,78,Volkswagen,Tiguan,446,0,black,test
../../data/raw/compcars/sv_data\image\78\0f7b0367ffd0c0.jpg,78,Volkswagen,Tiguan,446,9,silver,train
../../data/raw/compcars/sv_data\image\78\1ced2bac783c1a.jpg,78,Volkswagen,Tiguan,446,9,silver,train
../../data/raw/compcars/sv_data\image\78\3fd6276aeb155f.jpg,78,Volkswagen,Tiguan,446,0,black,train
../../data/raw/compcars/sv_data\image\78\41f1b3b3893c87.jpg,78,Volkswagen,Tiguan,446,0,black,train
../../data/raw/compcars/sv_data\image\78\4a4a4bc67679c2.jpg,78,Volkswagen,Tiguan,446,0,black,train
../../data/raw/compcars/sv_data\image\78\4c64039e2ddbd1.jpg,78,Volkswagen,Tiguan,446,0,black,train
../../data/raw/compcars/sv_data\image\78\4f3be9dbe729af.jpg,78,Volkswagen,Tiguan,446,9,silver,test
../../data/raw/compcars/sv_data\image\78\62b84790faa4b0.jpg,78,Volkswagen,Tiguan,446,9,silver,test
../../data/raw/compcars/sv_data\image\78\6377acf8e1eddb.jpg,78,Volkswagen,Tiguan,446,9,silver,train
../../data/raw/compcars/sv_data\image\78\6520ec3b3bc625.jpg,78,Volkswagen,Tiguan,446,9,silver,train
../../data/raw/compcars/sv_data\image\78\65cb14316b4236.jpg,78,Volkswagen,Tiguan,446,9,silver,train
../../data/raw/compcars/sv_data\image\78\68f03c05586644.jpg,78,Volkswagen,Tiguan,446,1,white,test
../../data/raw/compcars/sv_data\image\78\6f7680b2879653.jpg,78,Volkswagen,Tiguan,446,9,silver,train
../../data/raw/compcars/sv_data\image\78\7b9fee37e436e1.jpg,78,Volkswagen,Tiguan,446,9,silver,train
../../data/raw/compcars/sv_data\image\78\7f92a62b27b5eb.jpg,78,Volkswagen,Tiguan,446,9,silver,train
../../data/raw/compcars/sv_data\image\78\850bf0c9dc7797.jpg,78,Volkswagen,Tiguan,446,9,silver,train
../../data/raw/compcars/sv_data\image\78\88cbd4416b5df9.jpg,78,Volkswagen,Tiguan,446,1,white,test
../../data/raw/compcars/sv_data\image\78\8efb31f4f64a20.jpg,78,Volkswagen,Tiguan,446,9,silver,train
../../data/raw/compcars/sv_data\image\78\8f3dfe7a5a4bff.jpg,78,Volkswagen,Tiguan,446,1,white,train
../../data/raw/compcars/sv_data\image\78\91560e568da04c.jpg,78,Volkswagen,Tiguan,446,0,black,train
../../data/raw/compcars/sv_data\image\78\977145af250b27.jpg,78,Volkswagen,Tiguan,446,9,silver,test
../../data/raw/compcars/sv_data\image\78\a9935105f75266.jpg,78,Volkswagen,Tiguan,446,9,silver,train
../../data/raw/compcars/sv_data\image\78\aab1f919b09169.jpg,78,Volkswagen,Tiguan,446,0,black,train
../../data/raw/compcars/sv_data\image\78\ac07b89fe00b1e.jpg,78,Volkswagen,Tiguan,446,2,red,test
../../data/raw/compcars/sv_data\image\78\ae48341175b8fa.jpg,78,Volkswagen,Tiguan,446,0,black,test
../../data/raw/compcars/sv_data\image\78\b9b815b5748f37.jpg,78,Volkswagen,Tiguan,446,2,red,train
../../data/raw/compcars/sv_data\image\78\bf9704409691be.jpg,78,Volkswagen,Tiguan,446,1,white,train
../../data/raw/compcars/sv_data\image\78\ccdfe156b96cd0.jpg,78,Volkswagen,Tiguan,446,1,white,test
../../data/raw/compcars/sv_data\image\78\d47c7233d60fdb.jpg,78,Volkswagen,Tiguan,446,9,silver,train
../../data/raw/compcars/sv_data\image\78\d9cbe1be21b76c.jpg,78,Volkswagen,Tiguan,446,9,silver,train
../../data/raw/compcars/sv_data\image\78\dce0f4e1860098.jpg,78,Volkswagen,Tiguan,446,0,black,train
../../data/raw/compcars/sv_data\image\78\df91a7bcfaab04.jpg,78,Volkswagen,Tiguan,446,9,silver,train
../../data/raw/compcars/sv_data\image\78\ead5d08e796279.jpg,78,Volkswagen,Tiguan,446,0,black,train
../../data/raw/compcars/sv_data\image\78\f2a58527631c73.jpg,78,Volkswagen,Tiguan,446,0,black,train
../../data/raw/compcars/sv_data\image\78\f43069662db46f.jpg,78,Volkswagen,Tiguan,446,9,silver,test
../../data/raw/compcars/sv_data\image\78\fa8fc076c640cc.jpg,78,Volkswagen,Tiguan,446,0,black,train
../../data/raw/compcars/sv_data\image\78\fd6ee3811d6c23.jpg,78,Volkswagen,Tiguan,446,2,red,test
../../data/raw/compcars/sv_data\image\79\01b0d665eebfcf.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\020bfc3addcd40.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\05d5035ae24173.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\0735e47e2b1b84.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\098d1bcb3aa640.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\09facb4548b3cd.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\0cb5aa57636415.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\0d5b6a17d71742.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\0eb1448b8a137b.jpg,79,Toyota,Alphard,1333,9,silver,train
../../data/raw/compcars/sv_data\image\79\0fc6588ab2762c.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\1391207098adb4.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\13db4dc39c7ec5.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\15981d664b9a24.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\1717df9f9e0a77.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\1802f84c9bd487.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\18e2675c103904.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\195b4022f25314.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\1a4b0cbc207809.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\1aba19c7b78245.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\1e70eb0a33bd19.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\23a1c7a4b97d9b.jpg,79,Toyota,Alphard,1333,9,silver,train
../../data/raw/compcars/sv_data\image\79\24f7af631608b8.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\252581115473b4.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\263df1f9340b3b.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\2ceed5bef30ed0.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\2d5eaf3d496877.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\2d65cf0d810855.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\2de6ad09450f15.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\2ec4f88ebb1957.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\3262dc71e39451.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\3349909fd5e1d7.jpg,79,Toyota,Alphard,1333,9,silver,test
../../data/raw/compcars/sv_data\image\79\3454914dc474f1.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\34969f7cb12b34.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\350cefa4ee3ed2.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\35102c4ff3996c.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\36489d4faf9414.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\374653866b227e.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\3771c2f244a948.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\3c9d7e779e4724.jpg,79,Toyota,Alphard,1333,9,silver,train
../../data/raw/compcars/sv_data\image\79\3d9c41761ed689.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\3deeb8e25f54f5.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\415c6ae1782576.jpg,79,Toyota,Alphard,1333,0,black,train
../../data/raw/compcars/sv_data\image\79\422544fc26728d.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\428d1a87f3c95f.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\43452756d94f91.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\45c191978d2325.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\45d928c641db9d.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\45e12919452593.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\48b8ba3edccc7d.jpg,79,Toyota,Alphard,1333,0,black,test
../../data/raw/compcars/sv_data\image\79\49b4503a17e196.jpg,79,Toyota,Alphard,1333,9,silver,train
../../data/raw/compcars/sv_data\image\79\4a105e6dd9af8c.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\4d0b91e71137fc.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\5264be2234af03.jpg,79,Toyota,Alphard,1333,9,silver,train
../../data/raw/compcars/sv_data\image\79\52b4010f3e4af2.jpg,79,Toyota,Alphard,1333,0,black,test
../../data/raw/compcars/sv_data\image\79\541697c8fbf773.jpg,79,Toyota,Alphard,1333,0,black,train
../../data/raw/compcars/sv_data\image\79\548e29b96b156d.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\561a1ebc5b5f31.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\567259fe124005.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\576573f6417f20.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\57c248526b991a.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\5a9a3aeec4670a.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\5bdf6af95939dd.jpg,79,Toyota,Alphard,1333,9,silver,test
../../data/raw/compcars/sv_data\image\79\5cafed405e11ed.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\5de6cc67d71de0.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\60c70d03096b34.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\635b666fc5babd.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\65584d0838f1a2.jpg,79,Toyota,Alphard,1333,0,black,test
../../data/raw/compcars/sv_data\image\79\6608a177519278.jpg,79,Toyota,Alphard,1333,1,white,train
